event_id,timestamp,activity,cluster_id,operation,operation_id
6243,2025-07-03T01:35:19.831280,G,14,split,13
6244,6244.0,D_Dupli,0,assign,0
6245,6245.0,D_Dupli,0,assign,0
6246,6246.0,D_Dupli,0,assign,0
6247,6247.0,A,0,assign,0
6248,6248.0,D_Dupli,4,assign,0
6249,6249.0,D_Dupli,0,assign,0
6250,6250.0,D_Dupli,0,assign,0
6251,6251.0,F,0,assign,0
6252,6252.0,I,0,assign,0
6253,6253.0,D_Dupli,4,assign,0
6254,6254.0,H,0,assign,0
6255,6255.0,G,0,assign,0
6058,2025-07-03T01:35:19.865293,G,0,split,14
6062,2025-07-03T01:35:19.865293,G,0,split,14
6075,2025-07-03T01:35:19.865293,G,0,split,14
6089,2025-07-03T01:35:19.865293,G,0,split,14
6101,2025-07-03T01:35:19.865293,G,0,split,14
6179,2025-07-03T01:35:19.865293,G,0,split,14
6209,2025-07-03T01:35:19.865293,G,0,split,14
6255,2025-07-03T01:35:19.865293,G,15,split,14
6256,6256.0,A,0,assign,0
6257,6257.0,H,0,assign,0
6258,6258.0,G,0,assign,0
6259,6259.0,I,0,assign,0
6260,6260.0,G,0,assign,0
6058,2025-07-03T01:35:19.890305,G,0,split,15
6062,2025-07-03T01:35:19.890305,G,0,split,15
6075,2025-07-03T01:35:19.890305,G,0,split,15
6089,2025-07-03T01:35:19.890305,G,0,split,15
6101,2025-07-03T01:35:19.890305,G,0,split,15
6179,2025-07-03T01:35:19.890305,G,0,split,15
6209,2025-07-03T01:35:19.890305,G,0,split,15
6258,2025-07-03T01:35:19.890305,G,0,split,15
6260,2025-07-03T01:35:19.890305,G,16,split,15
6261,6261.0,F,0,assign,0
6262,6262.0,K,0,assign,0
6263,6263.0,J,0,assign,0
6264,6264.0,L,0,assign,0
6265,6265.0,K,0,assign,0
6266,6266.0,J,0,assign,0
6267,6267.0,I,0,assign,0
6268,6268.0,F,0,assign,0
6269,6269.0,H,1,assign,0
6270,6270.0,D_Dupli,5,assign,0
6271,6271.0,D_Dupli,5,assign,0
6272,6272.0,A,0,assign,0
6273,6273.0,D_Dupli,5,assign,0
6274,6274.0,D_Dupli,5,assign,0
6275,6275.0,F,0,assign,0
6276,6276.0,D_Dupli,5,assign,0
6277,6277.0,G,0,assign,0
6278,6278.0,H,0,assign,0
6279,6279.0,I,0,assign,0
6280,6280.0,J,0,assign,0
6281,6281.0,K,0,assign,0
6282,6282.0,F,0,assign,0
6283,6283.0,G,0,assign,0
6058,2025-07-03T01:35:19.943928,G,0,split,17
6062,2025-07-03T01:35:19.943928,G,0,split,17
6075,2025-07-03T01:35:19.943928,G,0,split,17
6089,2025-07-03T01:35:19.943928,G,0,split,17
6101,2025-07-03T01:35:19.943928,G,0,split,17
6179,2025-07-03T01:35:19.943928,G,0,split,17
6209,2025-07-03T01:35:19.943928,G,0,split,17
6258,2025-07-03T01:35:19.943928,G,0,split,17
6277,2025-07-03T01:35:19.943928,G,0,split,17
6283,2025-07-03T01:35:19.943928,G,17,split,17
6284,6284.0,I,0,assign,0
6285,6285.0,H,1,assign,0
6286,6286.0,D_Dupli,0,assign,0
6287,6287.0,D_Dupli,0,assign,0
6288,6288.0,D_Dupli,0,assign,0
6289,6289.0,A,0,assign,0
6290,6290.0,D_Dupli,5,assign,0
6291,6291.0,D_Dupli,0,assign,0
6292,6292.0,D_Dupli,0,assign,0
6293,6293.0,D_Dupli,0,assign,0
6294,6294.0,A,0,assign,0
6295,6295.0,I,0,assign,0
6296,6296.0,H,0,assign,0
6297,6297.0,G,0,assign,0
6058,2025-07-03T01:35:19.990944,G,0,split,25
6062,2025-07-03T01:35:19.990944,G,0,split,25
6075,2025-07-03T01:35:19.990944,G,0,split,25
6089,2025-07-03T01:35:19.990944,G,0,split,25
6101,2025-07-03T01:35:19.990944,G,0,split,25
6179,2025-07-03T01:35:19.990944,G,0,split,25
6209,2025-07-03T01:35:19.990944,G,0,split,25
6258,2025-07-03T01:35:19.990944,G,0,split,25
6277,2025-07-03T01:35:19.990944,G,0,split,25
6297,2025-07-03T01:35:19.990944,G,18,split,25
6298,6298.0,F,0,assign,0
6299,6299.0,D_Dupli,5,assign,0
6300,6300.0,D_Dupli,0,assign,0
6301,6301.0,D_Dupli,0,assign,0
6302,6302.0,F,0,assign,0
6303,6303.0,G,0,assign,0
6304,6304.0,H,0,assign,0
6305,6305.0,I,0,assign,0
6306,6306.0,D_Dupli,0,assign,0
6307,6307.0,A,0,assign,0
6308,6308.0,A,1,assign,0
6309,6309.0,N,0,assign,0
6310,6310.0,O,0,assign,0
6311,6311.0,M,0,assign,0
6312,6312.0,H,0,assign,0
6313,6313.0,I,0,assign,0
6314,6314.0,G,0,assign,0
6058,2025-07-03T01:35:20.041432,G,0,split,30
6062,2025-07-03T01:35:20.041432,G,0,split,30
6075,2025-07-03T01:35:20.041432,G,0,split,30
6089,2025-07-03T01:35:20.041432,G,0,split,30
6101,2025-07-03T01:35:20.041432,G,0,split,30
6179,2025-07-03T01:35:20.041432,G,0,split,30
6209,2025-07-03T01:35:20.041432,G,0,split,30
6258,2025-07-03T01:35:20.041432,G,0,split,30
6277,2025-07-03T01:35:20.041432,G,0,split,30
6303,2025-07-03T01:35:20.041432,G,0,split,30
6314,2025-07-03T01:35:20.041432,G,19,split,30
6315,6315.0,F,0,assign,0
6316,6316.0,D_Dupli,0,assign,0
6317,6317.0,D_Dupli,0,assign,0
6318,6318.0,D_Dupli,0,assign,0
6319,6319.0,G,0,assign,0
6058,2025-07-03T01:35:20.069449,G,0,split,34
6062,2025-07-03T01:35:20.069449,G,0,split,34
6075,2025-07-03T01:35:20.069449,G,0,split,34
6089,2025-07-03T01:35:20.069449,G,0,split,34
6101,2025-07-03T01:35:20.069449,G,0,split,34
6179,2025-07-03T01:35:20.069449,G,0,split,34
6209,2025-07-03T01:35:20.069449,G,0,split,34
6258,2025-07-03T01:35:20.069449,G,0,split,34
6277,2025-07-03T01:35:20.069449,G,0,split,34
6303,2025-07-03T01:35:20.069449,G,0,split,34
6319,2025-07-03T01:35:20.069449,G,20,split,34
6320,6320.0,D_Dupli,0,assign,0
6321,6321.0,F,0,assign,0
6322,6322.0,I,0,assign,0
6323,6323.0,H,1,assign,0
6324,6324.0,A,1,assign,0
6325,6325.0,D_Dupli,5,assign,0
6326,6326.0,D_Dupli,0,assign,0
6327,6327.0,D_Dupli,0,assign,0
6328,6328.0,D_Dupli,0,assign,0
6329,6329.0,G,0,assign,0
6330,6330.0,I,0,assign,0
6331,6331.0,H,0,assign,0
6332,6332.0,F,0,assign,0
6333,6333.0,I,1,assign,0
6334,6334.0,G,0,assign,0
6335,6335.0,F,0,assign,0
6336,6336.0,D_Dupli,5,assign,0
6337,6337.0,D_Dupli,0,assign,0
6338,6338.0,D_Dupli,0,assign,0
6339,6339.0,D_Dupli,0,assign,0
6340,6340.0,A,0,assign,0
6341,6341.0,H,0,assign,0
6342,6342.0,D_Dupli,5,assign,0
6343,6343.0,D_Dupli,0,assign,0
6344,6344.0,D_Dupli,0,assign,0
6345,6345.0,F,0,assign,0
6346,6346.0,G,0,assign,0
6347,6347.0,I,0,assign,0
6348,6348.0,H,0,assign,0
6349,6349.0,D_Dupli,0,assign,0
6350,6350.0,A,0,assign,0
6351,6351.0,A,1,assign,0
6352,6352.0,I,0,assign,0
6353,6353.0,H,0,assign,0
6354,6354.0,G,0,assign,0
6355,6355.0,F,0,assign,0
6356,6356.0,D_Dupli,5,assign,0
6357,6357.0,D_Dupli,0,assign,0
6358,6358.0,D_Dupli,0,assign,0
6359,6359.0,D_Dupli,0,assign,0
6360,6360.0,D_Dupli,5,assign,0
6361,6361.0,D_Dupli,0,assign,0
6362,6362.0,D_Dupli,0,assign,0
6363,6363.0,D_Dupli,0,assign,0
6364,6364.0,F,0,assign,0
6365,6365.0,G,0,assign,0
6366,6366.0,I,0,assign,0
6367,6367.0,H,0,assign,0
6368,6368.0,A,0,assign,0
6369,6369.0,D_Dupli,5,assign,0
6370,6370.0,A,0,assign,0
6371,6371.0,D_Dupli,0,assign,0
6372,6372.0,D_Dupli,0,assign,0
6373,6373.0,F,0,assign,0
6374,6374.0,G,0,assign,0
6375,6375.0,I,0,assign,0
6376,6376.0,H,0,assign,0
6377,6377.0,D_Dupli,0,assign,0
6378,6378.0,I,1,assign,0
6379,6379.0,H,0,assign,0
6380,6380.0,G,0,assign,0
6381,6381.0,F,0,assign,0
6382,6382.0,A,0,assign,0
6383,6383.0,D_Dupli,5,assign,0
6384,6384.0,D_Dupli,0,assign,0
6385,6385.0,D_Dupli,0,assign,0
6386,6386.0,D_Dupli,0,assign,0
6387,6387.0,F,0,assign,0
6388,6388.0,H,0,assign,0
6389,6389.0,I,0,assign,0
6390,6390.0,D_Dupli,5,assign,0
6391,6391.0,G,0,assign,0
6392,6392.0,D_Dupli,0,assign,0
6393,6393.0,A,0,assign,0
6394,6394.0,D_Dupli,0,assign,0
6395,6395.0,D_Dupli,0,assign,0
6396,6396.0,I,1,assign,0
6397,6397.0,G,0,assign,0
6398,6398.0,F,0,assign,0
6399,6399.0,D_Dupli,5,assign,0
6400,6400.0,H,0,assign,0
6401,6401.0,D_Dupli,0,assign,0
6402,6402.0,A,0,assign,0
6403,6403.0,D_Dupli,0,assign,0
6404,6404.0,D_Dupli,0,assign,0
6405,6405.0,D_Dupli,5,assign,0
6406,6406.0,A,0,assign,0
6407,6407.0,D_Dupli,0,assign,0
6408,6408.0,D_Dupli,0,assign,0
6409,6409.0,D_Dupli,0,assign,0
6410,6410.0,F,0,assign,0
6411,6411.0,G,0,assign,0
6412,6412.0,I,0,assign,0
6413,6413.0,H,0,assign,0
6414,6414.0,H,0,assign,0
6415,6415.0,I,0,assign,0
6416,6416.0,G,0,assign,0
6417,6417.0,D_Dupli,5,assign,0
6418,6418.0,F,0,assign,0
6419,6419.0,D_Dupli,0,assign,0
6420,6420.0,D_Dupli,0,assign,0
6421,6421.0,A,0,assign,0
6422,6422.0,D_Dupli,0,assign,0
6423,6423.0,I,1,assign,0
6424,6424.0,H,0,assign,0
6425,6425.0,G,0,assign,0
6426,6426.0,F,0,assign,0
6427,6427.0,K,0,assign,0
6428,6428.0,J,0,assign,0
6429,6429.0,H,1,assign,0
6430,6430.0,I,0,assign,0
6431,6431.0,G,0,assign,0
6058,2025-07-03T01:35:20.332300,G,0,split,80
6062,2025-07-03T01:35:20.332300,G,0,split,80
6075,2025-07-03T01:35:20.332300,G,0,split,80
6089,2025-07-03T01:35:20.332300,G,0,split,80
6101,2025-07-03T01:35:20.332300,G,0,split,80
6179,2025-07-03T01:35:20.332300,G,0,split,80
6209,2025-07-03T01:35:20.332300,G,0,split,80
6258,2025-07-03T01:35:20.332300,G,0,split,80
6277,2025-07-03T01:35:20.332300,G,0,split,80
6303,2025-07-03T01:35:20.332300,G,0,split,80
6329,2025-07-03T01:35:20.332300,G,0,split,80
6334,2025-07-03T01:35:20.332300,G,0,split,80
6346,2025-07-03T01:35:20.332300,G,0,split,80
6354,2025-07-03T01:35:20.332300,G,0,split,80
6365,2025-07-03T01:35:20.332300,G,0,split,80
6374,2025-07-03T01:35:20.332300,G,0,split,80
6380,2025-07-03T01:35:20.332300,G,0,split,80
6391,2025-07-03T01:35:20.332300,G,0,split,80
6397,2025-07-03T01:35:20.332300,G,0,split,80
6411,2025-07-03T01:35:20.332300,G,0,split,80
6416,2025-07-03T01:35:20.332300,G,0,split,80
6425,2025-07-03T01:35:20.332300,G,0,split,80
6431,2025-07-03T01:35:20.332300,G,21,split,80
6432,6432.0,F,0,assign,0
6433,6433.0,D_Dupli,0,assign,0
6434,6434.0,D_Dupli,0,assign,0
6435,6435.0,D_Dupli,0,assign,0
6436,6436.0,D_Dupli,0,assign,0
6437,6437.0,A,0,assign,0
6438,6438.0,I,1,assign,0
6439,6439.0,H,0,assign,0
6440,6440.0,F,0,assign,0
6441,6441.0,D_Dupli,5,assign,0
6442,6442.0,G,0,assign,0
6443,6443.0,D_Dupli,0,assign,0
6444,6444.0,D_Dupli,0,assign,0
6445,6445.0,A,0,assign,0
6446,6446.0,D_Dupli,0,assign,0
6447,6447.0,I,1,assign,0
6448,6448.0,H,0,assign,0
6449,6449.0,G,0,assign,0
6450,6450.0,F,0,assign,0
6451,6451.0,D_Dupli,5,assign,0
6452,6452.0,D_Dupli,0,assign,0
6453,6453.0,A,0,assign,0
6454,6454.0,D_Dupli,0,assign,0
6455,6455.0,D_Dupli,0,assign,0
6456,6456.0,I,1,assign,0
6457,6457.0,D_Dupli,5,assign,0
6458,6458.0,D_Dupli,0,assign,0
6459,6459.0,D_Dupli,0,assign,0
6460,6460.0,F,0,assign,0
6461,6461.0,G,0,assign,0
6462,6462.0,H,0,assign,0
6463,6463.0,G,0,assign,0
6058,2025-07-03T01:35:20.425076,G,0,split,96
6062,2025-07-03T01:35:20.425076,G,0,split,96
6075,2025-07-03T01:35:20.425076,G,0,split,96
6089,2025-07-03T01:35:20.425076,G,0,split,96
6101,2025-07-03T01:35:20.425076,G,0,split,96
6179,2025-07-03T01:35:20.425076,G,0,split,96
6209,2025-07-03T01:35:20.425076,G,0,split,96
6258,2025-07-03T01:35:20.425076,G,0,split,96
6277,2025-07-03T01:35:20.425076,G,0,split,96
6303,2025-07-03T01:35:20.425076,G,0,split,96
6329,2025-07-03T01:35:20.425076,G,0,split,96
6334,2025-07-03T01:35:20.425076,G,0,split,96
6346,2025-07-03T01:35:20.425076,G,0,split,96
6354,2025-07-03T01:35:20.425076,G,0,split,96
6365,2025-07-03T01:35:20.425076,G,0,split,96
6374,2025-07-03T01:35:20.425076,G,0,split,96
6380,2025-07-03T01:35:20.425076,G,0,split,96
6391,2025-07-03T01:35:20.425076,G,0,split,96
6397,2025-07-03T01:35:20.425076,G,0,split,96
6411,2025-07-03T01:35:20.425076,G,0,split,96
6416,2025-07-03T01:35:20.425076,G,0,split,96
6425,2025-07-03T01:35:20.425076,G,0,split,96
6442,2025-07-03T01:35:20.425076,G,0,split,96
6449,2025-07-03T01:35:20.425076,G,0,split,96
6461,2025-07-03T01:35:20.425076,G,0,split,96
6463,2025-07-03T01:35:20.425076,G,22,split,96
6464,6464.0,N,2,assign,0
6465,6465.0,O,0,assign,0
6466,6466.0,F,0,assign,0
6467,6467.0,I,0,assign,0
6468,6468.0,D_Dupli,0,assign,0
6469,6469.0,H,1,assign,0
6470,6470.0,M,0,assign,0
6471,6471.0,A,1,assign,0
6472,6472.0,D_Dupli,5,assign,0
6473,6473.0,I,1,assign,0
6474,6474.0,H,0,assign,0
6475,6475.0,G,0,assign,0
6476,6476.0,F,0,assign,0
6477,6477.0,D_Dupli,0,assign,0
6478,6478.0,D_Dupli,0,assign,0
6479,6479.0,D_Dupli,0,assign,0
6480,6480.0,A,0,assign,0
6481,6481.0,I,1,assign,0
6482,6482.0,D_Dupli,5,assign,0
6483,6483.0,D_Dupli,0,assign,0
6484,6484.0,A,0,assign,0
6485,6485.0,D_Dupli,0,assign,0
6486,6486.0,G,0,assign,0
6487,6487.0,D_Dupli,0,assign,0
6488,6488.0,F,0,assign,0
6489,6489.0,H,0,assign,0
6490,6490.0,A,0,assign,0
6491,6491.0,D_Dupli,5,assign,0
6492,6492.0,D_Dupli,0,assign,0
6493,6493.0,D_Dupli,0,assign,0
6494,6494.0,D_Dupli,0,assign,0
6495,6495.0,F,0,assign,0
6496,6496.0,G,0,assign,0
6497,6497.0,I,0,assign,0
